tweet_id,timestamp,source,text,expanded_urls,rating,name,type,jpg_url,img_num,breed,retweet_count,favorite_count,created_at,retweeted
856543823941562368,2017-04-24 16:22:16,Twitter for iPhone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,https://twitter.com/dog_rates/status/856543823941562368/photo/1,12.0,Callie,,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1.0,boston bull,3131.0,17135.0,2017-04-24 16:22:16,False
856282028240666624,2017-04-23 23:01:59,Twitter for iPhone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8","https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",14.0,Cermet,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4.0,chihuahua,6841.0,29086.0,2017-04-23 23:01:59,False
855857698524602368,2017-04-22 18:55:51,Twitter for iPhone,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",https://twitter.com/perfy/status/855857318168150016,13.0,None,,,,,2313.0,12498.0,2017-04-22 18:55:51,False
855851453814013952,2017-04-22 18:31:02,Twitter for iPhone,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13.0,None,puppo,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1.0,flat-coated retriever,19196.0,47844.0,2017-04-22 18:31:02,False
855818117272018944,2017-04-22 16:18:34,Twitter for iPhone,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,https://twitter.com/markhalperin/status/855656431005061120,13.0,None,,,,,5943.0,28056.0,2017-04-22 16:18:34,False
855459453768019968,2017-04-21 16:33:22,Twitter for iPhone,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x","https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",12.0,quite,,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2.0,blenheim spaniel,8987.0,31657.0,2017-04-21 16:33:22,False
854732716440526848,2017-04-19 16:25:34,Twitter for iPhone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",12.0,Marlee,,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1.0,pembroke,6690.0,24188.0,2017-04-19 16:25:34,False
854482394044301312,2017-04-18 23:50:52,Twitter for iPhone,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13.0,Arya,,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1.0,chihuahua,7608.0,31131.0,2017-04-18 23:50:52,False
854365224396361728,2017-04-18 16:05:17,Twitter for iPhone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",13.0,Einstein,,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1.0,pembroke,5159.0,20046.0,2017-04-18 16:05:17,False
854120357044912130,2017-04-17 23:52:16,Twitter for iPhone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",14.0,None,pupper,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4.0,black-and-tan coonhound,8285.0,33911.0,2017-04-17 23:52:16,False
854010172552949760,2017-04-17 16:34:26,Twitter for iPhone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk","https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11.0,None,doggo,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1.0,english springer,3433.0,17169.0,2017-04-17 16:34:26,False
853760880890318849,2017-04-17 00:03:50,Twitter for iPhone,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12.0,Alice,,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1.0,miniature pinscher,6403.0,30414.0,2017-04-17 00:03:50,False
853639147608842240,2017-04-16 16:00:07,Twitter for iPhone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",13.0,None,,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1.0,german shepherd,11265.0,37198.0,2017-04-16 16:00:07,False
853299958564483072,2017-04-15 17:32:18,Twitter for iPhone,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",13.0,Rumpole,,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1.0,other,3928.0,16508.0,2017-04-15 17:32:18,False
852912242202992640,2017-04-14 15:51:39,Twitter for iPhone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U","https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",12.0,Benny,,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1.0,great dane,2037.0,9658.0,2017-04-14 15:51:39,False
852672615818899456,2017-04-13 23:59:28,Twitter for iPhone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12.0,Aspen,,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1.0,golden retriever,2388.0,15939.0,2017-04-13 23:59:28,False
852553447878664193,2017-04-13 16:05:56,Twitter for iPhone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",13.0,Jarod,,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1.0,bloodhound,3885.0,17492.0,2017-04-13 16:05:56,False
852311364735569921,2017-04-13 00:03:59,Twitter for iPhone,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,https://twitter.com/dog_rates/status/852311364735569921/photo/1,13.0,Wiggles,,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,1.0,other,10961.0,35325.0,2017-04-13 00:03:59,False
852226086759018497,2017-04-12 18:25:07,Twitter Web Client,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",https://twitter.com/dog_rates/status/852226086759018497/video/1,14.0,General,,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1.0,other,7570.0,21378.0,2017-04-12 18:25:07,False
852189679701164033,2017-04-12 16:00:27,Twitter for iPhone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,https://twitter.com/dog_rates/status/852189679701164033/photo/1,12.0,Sailor,,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1.0,bernese mountain dog,1741.0,12217.0,2017-04-12 16:00:27,False
851591660324737024,2017-04-11 00:24:08,Twitter for iPhone,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,https://twitter.com/dog_rates/status/851591660324737024/photo/1,11.0,None,,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1.0,cardigan,3819.0,17300.0,2017-04-11 00:24:08,False
851464819735769094,2017-04-10 16:00:07,Twitter for iPhone,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,"https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",14.0,Iggy,,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,2.0,other,7855.0,25944.0,2017-04-10 16:00:07,False
851224888060895234,2017-04-10 00:06:42,Twitter for iPhone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444","https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",13.0,Snoop,,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3.0,standard poodle,6350.0,22090.0,2017-04-10 00:06:42,False
850753642995093505,2017-04-08 16:54:09,Twitter for iPhone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN","https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",11.0,Kyle,,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1.0,pug,10352.0,33348.0,2017-04-08 16:54:09,False
850380195714523136,2017-04-07 16:10:12,Twitter for iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,https://twitter.com/dog_rates/status/850380195714523136/video/1,13.0,Leo,,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1.0,yorkshire terrier,2915.0,13994.0,2017-04-07 16:10:12,False
850145622816686080,2017-04-07 00:38:06,Twitter for iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",11.0,Riley,,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2.0,kelpie,4244.0,17519.0,2017-04-07 00:38:06,False
850019790995546112,2017-04-06 16:18:05,Twitter for iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12.0,Boomer,pupper,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3.0,shetland sheepdog,5459.0,21944.0,2017-04-06 16:18:05,False
849776966551130114,2017-04-06 00:13:11,Twitter for iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12.0,None,,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2.0,chihuahua,8404.0,32390.0,2017-04-06 00:13:11,False
849412302885593088,2017-04-05 00:04:08,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12.0,Noosh,,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4.0,schipperke,3487.0,17039.0,2017-04-05 00:04:08,False
849336543269576704,2017-04-04 19:03:06,Twitter for iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,11.0,None,,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1.0,other,2101.0,12240.0,2017-04-04 19:03:06,False
849051919805034497,2017-04-04 00:12:06,Twitter for iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13.0,Kevin,,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1.0,other,7396.0,32617.0,2017-04-04 00:12:06,False
848690551926992896,2017-04-03 00:16:10,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12.0,None,,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1.0,flat-coated retriever,4826.0,27104.0,2017-04-03 00:16:10,False
848324959059550208,2017-04-02 00:03:26,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12.0,Odin,,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1.0,malamute,4037.0,20229.0,2017-04-02 00:03:26,False
848212111729840128,2017-04-01 16:35:01,Twitter for iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,6.0,Jerry,,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1.0,bedlington terrier,3444.0,17618.0,2017-04-01 16:35:01,False
847962785489326080,2017-04-01 00:04:17,Twitter for iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10.0,Georgie,,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1.0,other,5730.0,25296.0,2017-04-01 00:04:17,False
847842811428974592,2017-03-31 16:07:33,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12.0,Rontu,,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1.0,bernese mountain dog,1522.0,5935.0,2017-03-31 16:07:33,False
847606175596138505,2017-03-31 00:27:14,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12.0,Cannon,,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1.0,cardigan,3774.0,20208.0,2017-03-31 00:27:14,False
847251039262605312,2017-03-30 00:56:03,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12.0,Furzey,,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1.0,airedale,4800.0,22036.0,2017-03-30 00:56:03,False
847157206088847362,2017-03-29 18:43:12,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11.0,Daisy,,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2.0,staffordshire bullterrier,6572.0,21588.0,2017-03-29 18:43:12,False
847116187444137987,2017-03-29 16:00:12,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11.0,None,,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1.0,american staffordshire terrier,3583.0,23108.0,2017-03-29 16:00:12,False
846874817362120707,2017-03-29 00:01:05,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13.0,Tuck,,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2.0,shetland sheepdog,4404.0,21685.0,2017-03-29 00:01:05,False
846514051647705089,2017-03-28 00:07:32,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13.0,Barney,doggo,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2.0,golden retriever,13076.0,48410.0,2017-03-28 00:07:32,False
846505985330044928,2017-03-27 23:35:28,Twitter for iPhone,THIS WAS NOT HIS FAULT HE HAD NO IDEA. 11/10 STILL A VERY GOOD DOG https://t.co/GJ8rozumsy,https://twitter.com/shomaristone/status/846484798663245829,11.0,None,,,,,3492.0,15304.0,2017-03-27 23:35:28,False
846153765933735936,2017-03-27 00:15:53,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13.0,Vixen,,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1.0,giant schnauzer,10226.0,34394.0,2017-03-27 00:15:53,False
846139713627017216,2017-03-26 23:20:02,Twitter for iPhone,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd,https://twitter.com/csncapitals/status/846088479142531073,13.0,None,,,,,10972.0,33188.0,2017-03-26 23:20:02,False
846042936437604353,2017-03-26 16:55:29,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12.0,Jarvis,,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1.0,golden retriever,3224.0,17256.0,2017-03-26 16:55:29,False
845812042753855489,2017-03-26 01:38:00,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",13.0,None,,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1.0,samoyed,9894.0,31737.0,2017-03-26 01:38:00,False
845677943972139009,2017-03-25 16:45:08,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",https://twitter.com/dog_rates/status/845677943972139009/photo/1,12.0,None,,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1.0,chow,5365.0,27154.0,2017-03-25 16:45:08,False
845397057150107648,2017-03-24 22:08:59,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o","https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13.0,Mimosa,doggo,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1.0,dandie dinmont,2072.0,8241.0,2017-03-24 22:08:59,False
845306882940190720,2017-03-24 16:10:40,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12.0,Pickles,pupper,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1.0,irish water spaniel,6039.0,25225.0,2017-03-24 16:10:40,False
844973813909606400,2017-03-23 18:07:10,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,12.0,Brady,,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1.0,labrador retriever,3617.0,16361.0,2017-03-23 18:07:10,False
844704788403113984,2017-03-23 00:18:10,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13.0,Luna,,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1.0,labrador retriever,11633.0,42022.0,2017-03-23 00:18:10,False
844580511645339650,2017-03-22 16:04:20,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,https://twitter.com/dog_rates/status/844580511645339650/photo/1,11.0,Charlie,,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1.0,other,3533.0,17871.0,2017-03-22 16:04:20,False
844223788422217728,2017-03-21 16:26:50,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12.0,Margo,,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1.0,labrador retriever,2450.0,14753.0,2017-03-21 16:26:50,False
843981021012017153,2017-03-21 00:22:10,Twitter for iPhone,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,https://twitter.com/brianstack153/status/796796054100471809,13.0,None,,,,,3285.0,16327.0,2017-03-21 00:22:10,False
843856843873095681,2017-03-20 16:08:44,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12.0,Sadie,,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1.0,labrador retriever,5220.0,23211.0,2017-03-20 16:08:44,False
843604394117681152,2017-03-19 23:25:35,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11.0,Hank,,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1.0,labrador retriever,3081.0,18310.0,2017-03-19 23:25:35,False
843235543001513987,2017-03-18 22:59:54,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13.0,Tycho,,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1.0,pembroke,6852.0,23315.0,2017-03-18 22:59:54,False
842846295480000512,2017-03-17 21:13:10,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13.0,Charlie,,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1.0,labrador retriever,4023.0,16440.0,2017-03-17 21:13:10,False
842765311967449089,2017-03-17 15:51:22,Twitter for iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12.0,Indie,,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1.0,labrador retriever,1439.0,7321.0,2017-03-17 15:51:22,False
842535590457499648,2017-03-17 00:38:32,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13.0,Winnie,,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1.0,pembroke,3937.0,19637.0,2017-03-17 00:38:32,False
842163532590374912,2017-03-16 00:00:07,Twitter for iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12.0,George,,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2.0,french bulldog,6568.0,26569.0,2017-03-16 00:00:07,False
